obra_id,semana_indice,semana_numero,fecha_corte,fase_estudio,origen_datos,compromiso_id,tarea_uid,descripcion,zona,proveedor_cod,cumplimiento,causa_cod,causa_etiqueta,causa_grupo,cantidad_plan,cantidad_ejec,unidad,dias_cierre
cmtck59kx0000xgpbxk8eymvl,10,10,2026-03-13,PRE,RECONSTRUIDO,cmtck59tj003wxgpb0kg683lm,,Actividad 14 de la semana 10,Piso 2,,0,3,MANO_OBRA,EVITABLE,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59tn003yxgpbrqspeij1,,Actividad 1 de la semana 11,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59tp003zxgpbwsm8r6as,,Actividad 2 de la semana 11,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59tr0040xgpbbrnjmslh,,Actividad 3 de la semana 11,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59ts0041xgpb3g7qs9e5,,Actividad 4 de la semana 11,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59tu0042xgpb35psgwuw,,Actividad 5 de la semana 11,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59tv0043xgpbxdp7yabj,,Actividad 6 de la semana 11,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59tx0044xgpbdvid4t80,,Actividad 7 de la semana 11,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59ty0045xgpbntzqj8x4,,Actividad 8 de la semana 11,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59u10046xgpbrsq8nfdj,,Actividad 9 de la semana 11,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59u20047xgpbwsrn4cyq,,Actividad 10 de la semana 11,Piso 2,,0,6,CLIENTE_TERCEROS,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59u30048xgpbmcjxpn82,,Actividad 11 de la semana 11,Piso 1,,0,7,CLIMA,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59u50049xgpb5n67e72n,,Actividad 12 de la semana 11,Piso 2,,0,6,CLIENTE_TERCEROS,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,11,11,2026-03-20,POST,GESTIONADO,cmtck59u6004axgpbqzy0ibay,,Actividad 13 de la semana 11,Piso 1,,0,2,MATERIALES,EVITABLE,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59u9004cxgpbfk3wql9l,,Actividad 1 de la semana 12,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59ub004dxgpbi7hjyon6,,Actividad 2 de la semana 12,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59uc004exgpbomjghuh2,,Actividad 3 de la semana 12,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59ud004fxgpbjm1zu45h,,Actividad 4 de la semana 12,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59uf004gxgpb4wpgb093,,Actividad 5 de la semana 12,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59ug004hxgpbulwikqke,,Actividad 6 de la semana 12,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59ui004ixgpbbju5jwwd,,Actividad 7 de la semana 12,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59uj004jxgpbz395bou9,,Actividad 8 de la semana 12,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59ul004kxgpbcinkp7ex,,Actividad 9 de la semana 12,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59um004lxgpbx5673q1y,,Actividad 10 de la semana 12,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59un004mxgpbukivf2zn,,Actividad 11 de la semana 12,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59up004nxgpb5yeklkej,,Actividad 12 de la semana 12,Piso 2,,0,2,MATERIALES,EVITABLE,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59ur004oxgpb0eg2r1iq,,Actividad 13 de la semana 12,Piso 1,,0,7,CLIMA,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,12,12,2026-03-27,POST,GESTIONADO,cmtck59us004pxgpbsayrvo2y,,Actividad 14 de la semana 12,Piso 2,,0,6,CLIENTE_TERCEROS,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59uv004rxgpb7ny0dcmb,,Actividad 1 de la semana 13,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59ux004sxgpb9qteeyzu,,Actividad 2 de la semana 13,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59uy004txgpbklt92ywy,,Actividad 3 de la semana 13,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59v0004uxgpbrbr4zoz2,,Actividad 4 de la semana 13,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59v1004vxgpbahi90ftk,,Actividad 5 de la semana 13,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59v3004wxgpbc4acsmfc,,Actividad 6 de la semana 13,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59v4004xxgpbi7a2ub3u,,Actividad 7 de la semana 13,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59v6004yxgpb2salsklh,,Actividad 8 de la semana 13,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59v7004zxgpbh6ph0pb1,,Actividad 9 de la semana 13,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59v90050xgpbo13n7ze2,,Actividad 10 de la semana 13,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59va0051xgpbfqrz1al9,,Actividad 11 de la semana 13,Piso 1,,0,2,MATERIALES,EVITABLE,,,,0
cmtck59kx0000xgpbxk8eymvl,13,13,2026-04-03,POST,GESTIONADO,cmtck59vc0052xgpb5ujxp00g,,Actividad 12 de la semana 13,Piso 2,,0,7,CLIMA,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vf0054xgpb2rdlwqek,,Actividad 1 de la semana 14,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vg0055xgpb5ekgwju3,,Actividad 2 de la semana 14,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vi0056xgpbtm52tv13,,Actividad 3 de la semana 14,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vj0057xgpb6cdj34sk,,Actividad 4 de la semana 14,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vk0058xgpbe0px2u4e,,Actividad 5 de la semana 14,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vm0059xgpbjwwjhdbi,,Actividad 6 de la semana 14,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vn005axgpbzdnroqfd,,Actividad 7 de la semana 14,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vp005bxgpbsl9373a1,,Actividad 8 de la semana 14,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vr005cxgpbmz1v8kcp,,Actividad 9 de la semana 14,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vu005dxgpbozzx4irw,,Actividad 10 de la semana 14,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vw005exgpb0d5bnnpv,,Actividad 11 de la semana 14,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vx005fxgpb9kwbuz2e,,Actividad 12 de la semana 14,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59vy005gxgpbi54jcaek,,Actividad 13 de la semana 14,Piso 1,,0,7,CLIMA,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59w0005hxgpb3dxkzs1y,,Actividad 14 de la semana 14,Piso 2,,0,6,CLIENTE_TERCEROS,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,14,14,2026-04-10,POST,GESTIONADO,cmtck59w1005ixgpbgw334z4n,,Actividad 15 de la semana 14,Piso 1,,0,2,MATERIALES,EVITABLE,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59w5005kxgpb69v0t47z,,Actividad 1 de la semana 15,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59w6005lxgpbf1hl59ki,,Actividad 2 de la semana 15,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59w8005mxgpbek3dac59,,Actividad 3 de la semana 15,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59w9005nxgpb1xqcseqf,,Actividad 4 de la semana 15,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59wb005oxgpbi5mtg3pu,,Actividad 5 de la semana 15,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59wc005pxgpb8ahn3xbe,,Actividad 6 de la semana 15,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59wd005qxgpbkhc9tv11,,Actividad 7 de la semana 15,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59wf005rxgpb8zvr3ymz,,Actividad 8 de la semana 15,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59wg005sxgpbk7v3vhpd,,Actividad 9 de la semana 15,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59wh005txgpb069i70ol,,Actividad 10 de la semana 15,Piso 2,,0,7,CLIMA,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59wj005uxgpbc71im8k7,,Actividad 11 de la semana 15,Piso 1,,0,6,CLIENTE_TERCEROS,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59wl005vxgpbphohk4zd,,Actividad 12 de la semana 15,Piso 2,,0,7,CLIMA,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,15,15,2026-04-17,POST,GESTIONADO,cmtck59wm005wxgpb5fp5a7ew,,Actividad 13 de la semana 15,Piso 1,,0,6,CLIENTE_TERCEROS,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59wp005yxgpbnu0axr9g,,Actividad 1 de la semana 16,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59wq005zxgpbc7a3lxo4,,Actividad 2 de la semana 16,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59ws0060xgpbvw4oqbq5,,Actividad 3 de la semana 16,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59wt0061xgpbvtiedh7k,,Actividad 4 de la semana 16,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59wu0062xgpb72dgwofy,,Actividad 5 de la semana 16,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59wv0063xgpbhm0uo9dk,,Actividad 6 de la semana 16,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59wx0064xgpbnblj8m89,,Actividad 7 de la semana 16,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59wy0065xgpbkxlq8y7y,,Actividad 8 de la semana 16,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59x00066xgpb1amasjvx,,Actividad 9 de la semana 16,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59x20067xgpb9o3pf0by,,Actividad 10 de la semana 16,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59x30068xgpbn33ml4nh,,Actividad 11 de la semana 16,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59x40069xgpbbus05f3y,,Actividad 12 de la semana 16,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59x6006axgpb3la72pw6,,Actividad 13 de la semana 16,Piso 1,,0,2,MATERIALES,EVITABLE,,,,0
cmtck59kx0000xgpbxk8eymvl,16,16,2026-04-24,POST,GESTIONADO,cmtck59x7006bxgpbvloykgyu,,Actividad 14 de la semana 16,Piso 2,,0,7,CLIMA,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xa006dxgpboff1emiv,,Actividad 1 de la semana 17,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xb006exgpb9aj9jhbx,,Actividad 2 de la semana 17,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xc006fxgpbia0q6gd2,,Actividad 3 de la semana 17,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xe006gxgpb9cczen44,,Actividad 4 de la semana 17,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xf006hxgpb6cwmjn5v,,Actividad 5 de la semana 17,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xh006ixgpbvb85r2bw,,Actividad 6 de la semana 17,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xi006jxgpbs63ucfql,,Actividad 7 de la semana 17,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xk006kxgpbvbi1gg8n,,Actividad 8 de la semana 17,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xl006lxgpbi4h5c5zl,,Actividad 9 de la semana 17,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xm006mxgpbwkm12ogx,,Actividad 10 de la semana 17,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xo006nxgpb3y9wtm9w,,Actividad 11 de la semana 17,Piso 1,,0,6,CLIENTE_TERCEROS,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,17,17,2026-05-01,POST,GESTIONADO,cmtck59xp006oxgpbgpnd13ct,,Actividad 12 de la semana 17,Piso 2,,0,2,MATERIALES,EVITABLE,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59xs006qxgpb2jo4si7r,,Actividad 1 de la semana 18,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59xt006rxgpbxlbbxbk8,,Actividad 2 de la semana 18,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59xv006sxgpbafd7sbyv,,Actividad 3 de la semana 18,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59xw006txgpbkbmlxag0,,Actividad 4 de la semana 18,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59xy006uxgpbrejsc0xm,,Actividad 5 de la semana 18,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59xz006vxgpbr9yq5jxd,,Actividad 6 de la semana 18,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59y1006wxgpby2bwuwrm,,Actividad 7 de la semana 18,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59y2006xxgpbmaqhdrr5,,Actividad 8 de la semana 18,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59y3006yxgpbji79sg4p,,Actividad 9 de la semana 18,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59y5006zxgpbv54abf3b,,Actividad 10 de la semana 18,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59y60070xgpbicwu5nci,,Actividad 11 de la semana 18,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59y70071xgpbzv856tg8,,Actividad 12 de la semana 18,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59y90072xgpba18civok,,Actividad 13 de la semana 18,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59yc0073xgpb4wae15cj,,Actividad 14 de la semana 18,Piso 2,,0,7,CLIMA,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,18,18,2026-05-08,POST,GESTIONADO,cmtck59yd0074xgpb10f4mcfp,,Actividad 15 de la semana 18,Piso 1,,0,6,CLIENTE_TERCEROS,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yg0076xgpbxaelbn23,,Actividad 1 de la semana 19,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yh0077xgpbcd7qyz3e,,Actividad 2 de la semana 19,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yi0078xgpbozlywjrh,,Actividad 3 de la semana 19,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yk0079xgpb2wykr8uc,,Actividad 4 de la semana 19,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yl007axgpb1ffa7gls,,Actividad 5 de la semana 19,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59ym007bxgpbi1swmliz,,Actividad 6 de la semana 19,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yn007cxgpbke23wjy7,,Actividad 7 de la semana 19,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yp007dxgpbfgjc4503,,Actividad 8 de la semana 19,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yr007exgpbyq9bqw8y,,Actividad 9 de la semana 19,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59ys007fxgpbncf9nse8,,Actividad 10 de la semana 19,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yu007gxgpbet0czfmw,,Actividad 11 de la semana 19,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yv007hxgpb2ghgwcvq,,Actividad 12 de la semana 19,Piso 2,,0,6,CLIENTE_TERCEROS,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,19,19,2026-05-15,POST,GESTIONADO,cmtck59yx007ixgpb7tbb2g7b,,Actividad 13 de la semana 19,Piso 1,,0,7,CLIMA,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59yz007kxgpbmxt674iu,,Actividad 1 de la semana 20,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59z1007lxgpb77p29m8g,,Actividad 2 de la semana 20,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59z2007mxgpbkumkeglu,,Actividad 3 de la semana 20,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59z3007nxgpblf8n3a6e,,Actividad 4 de la semana 20,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59z5007oxgpba3v0s6dw,,Actividad 5 de la semana 20,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59z7007pxgpbef4pxf1j,,Actividad 6 de la semana 20,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59z8007qxgpb506wip15,,Actividad 7 de la semana 20,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59z9007rxgpb9vwyhp3j,,Actividad 8 de la semana 20,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59zb007sxgpbnnju4avh,,Actividad 9 de la semana 20,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59zc007txgpbqm0mflym,,Actividad 10 de la semana 20,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59ze007uxgpb1cl3kqhl,,Actividad 11 de la semana 20,Piso 1,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59zf007vxgpbqqyjx840,,Actividad 12 de la semana 20,Piso 2,,1,,,,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59zg007wxgpb6dcdmwu4,,Actividad 13 de la semana 20,Piso 1,,0,6,CLIENTE_TERCEROS,EXTERNA,,,,0
cmtck59kx0000xgpbxk8eymvl,20,20,2026-05-22,POST,GESTIONADO,cmtck59zi007xxgpbgips9mfp,,Actividad 14 de la semana 20,Piso 2,,0,2,MATERIALES,EVITABLE,,,,0
